date,cash,positions_value,total_value,positions_count,daily_return
2022-08-11,84200.65793773452,44533.54142379761,128734.19936153213,7,-0.008240474868246084
2022-08-12,79144.59556078023,50175.36982345581,129319.96538423604,8,0.004550197427016789
2022-08-15,83991.13246089184,45508.77200126648,129499.90446215832,7,0.0013914253486508876
2022-08-16,79050.27950092538,50010.63642978668,129060.91593071206,8,-0.0033898753305608986
2022-08-17,87236.88213481035,41026.07086086273,128262.95299567308,6,-0.0061828395473915165
2022-08-18,87491.51191855149,41022.207023620605,128513.7189421721,6,0.001955092570708805
2022-08-19,81804.32038090119,45958.995109558105,127763.3154904593,7,-0.0058390921832280895
2022-08-22,99403.6204045848,27990.040885925293,127393.66129051009,3,-0.0028932733823490153
2022-08-23,76920.78899809961,50429.91625022888,127350.7052483285,8,-0.0003371913621639244
2022-08-24,76920.78899809961,51107.39145851135,128028.18045661096,8,0.005319760161213161
2022-08-25,76920.78899809961,51464.55027008057,128385.33926818018,8,0.0027896890379557338
2022-08-26,91662.03738652625,37701.87866401672,129363.91605054298,5,0.007622184806620913
2022-08-29,76909.64481244,53192.30535507202,130101.95016751203,8,0.005705100305410493
2022-08-30,82519.4248199386,46665.62086868286,129185.04568862147,7,-0.007047584434437759
2022-08-31,78031.53744939485,51526.02104187012,129557.55849126496,8,0.002883559785560541
2022-09-01,82575.25104355901,46965.96622085571,129541.21726441472,7,-0.00012613101883474087
2022-09-02,78067.85082889962,51835.094257354736,129902.94508625436,8,0.0027923762758943482
2022-09-06,78067.85082889962,51268.91908454895,129336.76991344857,8,-0.00435844755043735
