date,cash,positions_value,total_value,positions_count,daily_return
2023-12-14,192578.24099849368,11470.423234939575,204048.66423343326,3,0.0013553484628203716
2023-12-15,170393.46479349575,33196.46075630188,203589.92554979763,8,-0.0022481827330701476
2023-12-18,183113.0389697391,20224.56893348694,203337.60790322605,5,-0.0012393424963941246
2023-12-19,173338.92744413402,30623.176231384277,203962.1036755183,7,0.0030712261186305323
2023-12-20,173725.42098522687,29664.863181114197,203390.28416634107,7,-0.0028035576162076525
2023-12-21,169435.77168138136,35019.17948818207,204454.95116956343,8,0.005234601090146729
2023-12-22,177849.940675631,26965.231915473938,204815.17259110493,6,0.0017618620604729074
2023-12-26,168075.53521733484,36593.79907131195,204669.3342886468,8,-0.0007120483341792605
2023-12-27,173457.1123221758,32309.63729286194,205766.74961503773,7,0.005361894248618881
2023-12-28,173172.20386138198,32639.411205291748,205811.61506667372,7,0.00021804033800365552
2023-12-29,173421.99610810625,31405.93815612793,204827.93426423418,7,-0.004779520349815436
2024-01-02,186921.2034151363,18107.021211624146,205028.22462676044,4,0.000977846909630431
2024-01-03,169066.32396795644,34710.76893901825,203777.0929069747,8,-0.006102241396584995
2024-01-04,177639.79821766,26623.934658050537,204263.73287571053,6,0.0023880994757246032
2024-01-05,173734.51622570236,31180.627906799316,204915.14413250168,7,0.0031890695799019486
2024-01-08,177870.56153159533,27161.292739868164,205031.8542714635,6,0.0005695535069205615
2024-01-09,169053.02976684985,35818.724464416504,204871.75423126636,8,-0.0007808544714479337
2024-01-10,177957.39500885425,26987.33187675476,204944.726885609,6,0.0003561869942318996
2024-01-11,169065.51650888807,35613.80886077881,204679.32536966688,8,-0.0012949907029823349
2024-01-12,173322.38165171034,30605.223054885864,203927.6047065962,7,-0.003672675106354828
2024-01-16,181650.61287525113,21686.70279121399,203337.31566646512,5,-0.002894600958905813
2024-01-17,172839.2257573196,30107.39504814148,202946.62080546108,7,-0.0019214125047509745
2024-01-18,168402.43148152204,35185.4661655426,203587.89764706464,8,0.003159830102410499
2024-01-19,177717.5544110951,26422.900287628174,204140.45469872328,6,0.0027140957691724754
2024-01-22,177970.33081630635,26570.959405899048,204541.2902222054,6,0.0019635281212324607
2024-01-23,173338.20297560608,31366.51962661743,204704.7226022235,7,0.0007990190139144371
2024-01-24,183148.06578339566,21887.829223632812,205035.89500702848,5,0.0016178053959627903
2024-01-25,174607.4428589005,30888.16025543213,205495.60311433263,7,0.0022420859883505173
2024-01-26,170141.67455968543,35121.24715232849,205262.92171201392,8,-0.0011322938242588343
2024-01-29,174425.26103451278,31391.032133102417,205816.2931676152,7,0.0026959153216070675
2024-01-30,179560.45550884205,26083.59231376648,205644.04782260853,6,-0.0008368887727775443
2024-01-31,170629.13968735503,34523.65889930725,205152.79858666228,8,-0.0023888327483710947
2024-02-01,175590.58204761994,30279.401178359985,205869.98322597993,7,0.00349585598762725
2024-02-02,175842.18769462802,30091.044744491577,205933.2324391196,7,0.0003072289225878322
2024-02-05,180460.89114079718,25640.878759384155,206101.76990018133,6,0.0008184082727471509
2024-02-06,175612.47722632028,30595.527896881104,206208.00512320138,7,0.0005154503188957715
2024-02-07,171099.8768149192,35571.047954559326,206670.92476947853,8,0.0022449159818047626
2024-02-08,175927.34144722598,30696.817068099976,206624.15851532595,7,-0.0002262836642586974
2024-02-09,176404.02285665876,30779.340810775757,207183.36366743452,7,0.0027063880435214127
2024-02-12,181406.52393221066,26653.231021881104,208059.75495409177,6,0.0042300273108029085
2024-02-13,172440.90058920925,34067.40402984619,206508.30461905545,8,-0.007456753639735081
2024-02-14,181432.513369644,26231.183135986328,207663.69650563033,6,0.005594893090165254
2024-02-15,177599.3968134826,31784.77292251587,209384.16973599847,7,0.00828490130590298
2024-02-16,177257.85062020924,31003.994478225708,208261.84509843495,7,-0.0053601217273425705
2024-02-20,190712.63140061157,17023.1395111084,207735.77091171997,4,-0.002526022884635104
2024-02-21,183802.61008752102,23624.10764503479,207426.71773255582,6,-0.001487722493857313
2024-02-22,178755.36037761642,30200.39787006378,208955.7582476802,7,0.007371473317607347
2024-02-23,174224.39361142518,34332.195390701294,208556.58900212648,8,-0.0019103050755872042
2024-02-26,196823.7048965463,13046.052055358887,209869.75695190518,3,0.006296458702464314
2024-02-27,179219.70693215632,31082.317037582397,210302.02396973872,7,0.002059691801771235
2024-02-28,179819.40510345955,30668.86950302124,210488.2746064808,7,0.0008856340667879881
2024-02-29,180110.89661811062,31144.566175460815,211255.46279357144,7,0.003644802488523169
2024-03-01,180511.68999859222,31459.221878051758,211970.91187664398,7,0.003386653644888993
2024-03-04,200567.29093087354,13654.372890472412,214221.66382134595,3,0.010618211361056007
2024-03-05,183522.2647434579,29688.101629257202,213210.3663727151,7,-0.004720799150707
2024-03-06,183388.47299288146,31383.92739868164,214772.4003915631,7,0.007326257373984291
2024-03-07,184009.28136747688,31025.17840194702,215034.4597694239,7,0.0012201725053266887
2024-03-08,184368.3827424533,30593.55005645752,214961.93279891083,7,-0.00033728068789928844
2024-03-11,193093.73373979062,21377.734504699707,214471.46824449033,5,-0.002281634464457949
2024-03-12,179732.38637948767,35242.08471107483,214974.4710905625,8,0.0023453135756910104
2024-03-13,193286.2671691082,22267.543910980225,215553.81108008843,5,0.0026949245954039913
2024-03-14,188889.082494998,25967.953172683716,214857.03566768172,6,-0.00323248941373544
2024-03-15,188226.37920228913,26166.489208221436,214392.86841051056,6,-0.0021603540034363933
2024-03-18,184148.0153427788,29696.16033935547,213844.17568213426,7,-0.002559286288038698
2024-03-19,192040.91406217136,21991.019876480103,214031.93393865146,5,0.0008780143575024546
2024-03-20,188301.66657068962,27047.05897140503,215348.72554209465,6,0.006152313718851943
2024-03-21,184174.83380788655,31791.895931243896,215966.72973913045,7,0.0028697833965820596
2024-03-22,179678.00650534828,36022.33528518677,215700.34179053505,8,-0.0012334675295456732
2024-03-25,199221.40609652174,17714.233821868896,216935.63991839063,4,0.005726917804586451
2024-03-26,181321.31678974998,35235.9612903595,216557.27808010948,8,-0.0017441202304218084
2024-03-27,181321.31678974998,35417.12800979614,216738.44479954612,8,0.0008365764523954322
2024-03-28,185271.22324465372,31129.085653305054,216400.30889795878,7,-0.0015601103989653087
2024-04-01,190390.03354092527,26785.92812728882,217175.9616682141,6,0.0035843422507362277
2024-04-02,190232.0031637814,26761.52684020996,216993.53000399136,6,-0.0008400177571283862
2024-04-03,186428.25147790718,31547.789428710938,217976.04090661812,7,0.004527835012448023
2024-04-04,191327.4445638426,26374.244837760925,217701.68940160354,6,-0.00125863147102534
2024-04-05,186861.04999741336,31392.94359588623,218253.9935932996,7,0.002536977058901879
