date,from_regime,to_regime,pl_before_5d_pct,pl_after_5d_pct,pl_delta_pct
2020-06-02,BULL_WEAK,BULL_STRONG,0.28169070794303863,7.727825539823008,7.446134831879969
2020-06-12,NEUTRAL_BULLISH,BULL_WEAK,-3.7979884085292848,0.7541735334439803,4.5521619419732655
2022-08-23,BULL_WEAK,NEUTRAL_BULLISH,-1.5105319921509208,1.3269166450623482,2.837448637213269
2022-07-15,BEAR_WEAK,NEUTRAL_BEARISH,-0.8394705962023741,1.917691641211805,2.757162237414179
2020-06-30,NEUTRAL_BULLISH,BULL_WEAK,-1.5422197498622614,1.200744024636613,2.7429637744988744
2020-06-26,BULL_WEAK,NEUTRAL_BULLISH,-1.0627083119332803,1.565857243521518,2.628565555454798
2020-10-29,BEAR_WEAK,NEUTRAL_BEARISH,-0.9802570631503693,1.4272891667404641,2.4075462298908334
2020-11-02,NEUTRAL_BEARISH,NEUTRAL_BULLISH,-1.0954758046982649,1.2451078857124154,2.3405836904106803
2020-07-17,BULL_WEAK,NEUTRAL_BULLISH,-0.9261871676331745,1.3101739309120841,2.2363610985452587
2020-03-02,NEUTRAL_BEARISH,BEAR_STRONG,-1.184975553902412,0.9413462070831713,2.1263217609855833
2020-09-23,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.9900359747429532,0.7262751625698227,1.716311137312776
2024-12-02,NEUTRAL_BULLISH,BULL_WEAK,-0.30807781450179483,1.3493297686326677,1.6574075831344626
2020-09-22,NEUTRAL_BEARISH,NEUTRAL_BULLISH,-1.1156530805918274,0.4684700493271743,1.5841231299190017
2024-11-04,NEUTRAL_BEARISH,NEUTRAL_BULLISH,-0.3063715966178049,1.2401550030308517,1.5465265996486566
2022-04-27,BEAR_WEAK,NEUTRAL_BEARISH,-0.9078023550376901,0.4974258866582648,1.405228241695955
2023-03-15,NEUTRAL_BEARISH,BEAR_WEAK,-0.49748390035064816,0.7752757417107015,1.2727596420613496
2022-07-27,BEAR_WEAK,NEUTRAL_BEARISH,-1.0372461222639573,0.18964420862990217,1.2268903308938595
2022-05-24,BEAR_WEAK,BEAR_STRONG,-0.047627743851264004,1.1566100780318056,1.2042378218830696
2023-03-13,NEUTRAL_BEARISH,BEAR_WEAK,-0.6802835492304871,0.47348183306736846,1.1537653822978555
2020-08-25,NEUTRAL_BULLISH,BULL_WEAK,0.5714507975845606,1.692054278759425,1.1206034811748644
2020-07-15,NEUTRAL_BULLISH,BULL_WEAK,-0.9755793579250382,0.1438672260710261,1.1194465839960643
2022-06-14,BEAR_STRONG,BEAR_WEAK,-0.8561590594593049,0.23856781641513614,1.094726875874441
